"source","scenario (PRIMAP)","provenance","area (ISO3)","entity","unit","category (IPCC2006)","1880","1881","1882","1883","1884","1885","1886","1887","1888","1889","1890","1891","1892","1893","1894","1895","1896","1897","1898","1899","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"Andrew_Cement","231016","measured","NIU","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Andrew_Cement","231016","measured","NLD","CO2","CO2 * kt / year","2.A.1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.4,109.0,98.13,127.2,178.1,196.3,178.1,199.9,218.1,225.3,268.9,0.0,228.9,181.7,178.1,105.4,112.7,199.9,258.1,290.7,272.6,294.4,345.3,403.4,425.2,479.7,545.1,621.5,654.2,676.0,792.3,890.4,941.3,995.8,1029.0,1421.0,1468.0,1563.0,1654.0,1697.0,1628.0,1893.0,1921.0,1834.0,1779.0,1708.0,1477.0,1320.0,1404.0,1337.0,1191.0,1134.0,940.9,821.0,763.4,718.9,603.2,583.4,494.2,512.0,462.9,415.8,497.9,449.0,458.0,463.0,428.0,316.0,376.0,432.0,517.0,469.0,478.0,488.8,433.9,445.9,420.7,399.9,403.0,398.9,416.2,348.2,351.0,308.1,274.0,282.3,249.4,239.0,298.0,220.4,6.337,0.0,0.0,4.605
"Andrew_Cement","231016","measured","NOR","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",134.3,158.3,159.1,160.2,109.7,117.3,110.8,123.6,130.8,149.0,159.9,163.6,192.6,167.2,156.3,185.5,152.6,159.8,69.05,214.4,232.6,261.6,294.4,287.1,345.1,348.8,374.5,381.6,396.1,443.4,501.5,508.8,559.7,570.6,628.7,697.8,712.3,763.2,792.3,901.3,1065.0,1134.0,1232.0,1290.0,1357.0,1351.0,1352.0,1310.0,1347.0,1334.0,1152.0,1113.0,1096.0,1100.0,917.8,892.8,834.8,773.0,803.2,877.7,823.2,716.7,691.5,634.3,591.9,653.3,837.9,845.0,875.0,863.0,922.2,900.1,892.3,889.7,853.0,875.2,904.1,716.4,779.9,804.5,868.8,832.6,841.9,754.0,748.9,725.4,730.6,727.2,671.5,684.5,765.6,729.8,721.7,724.7,698.6,732.4
"Andrew_Cement","231016","measured","NPL","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.17,3.634,14.37,21.29,17.34,10.39,13.78,13.63,10.01,19.76,16.26,12.83,41.16,65.59,89.68,91.15,43.6,55.35,96.76,111.3,128.2,132.5,125.1,90.97,113.1,117.0,120.9,114.4,115.9,117.3,112.9,114.4,115.2,115.5,112.7,458.0,519.1,794.3,1026.0,1143.0,1183.0,1492.0,2232.0,3072.0,3396.0,3763.0,3148.0,3435.0,3435.0
"Andrew_Cement","231016","measured","NRU","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Andrew_Cement","231016","measured","NZL","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.7,98.13,94.49,76.25,72.69,87.13,0.0,61.73,76.32,87.22,109.0,116.3,108.9,108.9,109.0,112.7,112.7,116.4,112.7,109.0,123.5,127.1,127.2,79.99,130.8,138.0,159.9,203.5,221.7,265.3,276.2,276.2,305.3,323.5,312.5,356.2,388.9,418.1,432.5,403.4,377.9,396.1,410.7,411.2,452.7,539.8,571.8,558.5,525.5,483.8,429.6,405.8,393.6,490.7,433.9,425.5,467.0,555.5,522.4,514.1,475.6,431.8,448.7,437.7,477.2,489.3,496.9,538.7,510.3,532.2,488.9,532.1,530.8,534.7,550.9,534.1,487.5,576.6,544.8,687.3,639.1,586.0,557.4,528.5,568.6,586.3,619.5,620.7,486.4,443.8,418.0,410.9,379.2,369.6,369.6
"Andrew_Cement","231016","measured","OMN","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.6,305.9,362.5,371.0,400.7,417.3,412.2,398.8,408.1,486.0,473.1,502.6,500.3,523.5,474.2,478.6,519.1,631.2,909.2,933.2,935.8,1275.0,1405.0,1429.0,1438.0,1613.0,1769.0,2121.0,2020.0,1781.0,1851.0,1991.0,1697.0,1876.0,1928.0,2176.0,2253.0,2253.0
"Andrew_Cement","231016","measured","PAK","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,155.6,203.3,203.9,246.1,260.8,294.2,335.1,339.7,384.8,536.4,533.7,493.0,569.7,609.7,685.2,737.2,758.1,838.3,908.8,1003.0,1200.0,1311.0,1257.0,1307.0,1287.0,1421.0,1715.0,1541.0,1534.0,1526.0,1480.0,1611.0,1553.0,1649.0,1678.0,2213.0,2078.0,2281.0,2251.0,2902.0,2951.0,2865.0,3052.0,3159.0,3168.0,3379.0,3286.0,3479.0,3602.0,3639.0,3595.0,3873.0,3989.0,4414.0,4395.0,5171.0,5604.0,6639.0,7887.0,9465.0,10330.0,11610.0,11210.0,11020.0,11390.0,11960.0,12200.0,12700.0,14130.0,14750.0,15580.0,15440.0,17640.0,18620.0,16920.0
"Andrew_Cement","231016","measured","PAN","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",21.81,25.44,25.44,36.34,47.25,39.98,36.34,36.34,36.34,39.98,32.84,47.25,54.51,54.51,61.78,69.05,61.78,83.59,72.85,90.86,80.1,87.22,119.9,138.1,134.5,214.4,196.3,138.1,136.9,132.2,145.2,242.3,268.0,244.9,164.1,149.1,137.7,136.4,151.6,156.8,97.05,73.59,129.5,129.3,107.6,245.5,264.1,263.8,277.1,299.5,320.4,324.3,404.9,346.9,314.1,370.5,431.1,431.1,426.9,421.0,732.1,663.7,586.3,690.1,897.6,920.9,849.0,763.7,736.6,744.4,635.8,531.1,292.3,318.3,318.3
"Andrew_Cement","231016","measured","PER","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",25.42,25.43,10.9,14.54,10.9,14.53,21.82,29.07,36.34,39.96,50.86,58.18,61.78,83.59,94.49,101.8,123.6,130.8,127.2,127.2,138.2,141.7,163.4,178.1,181.6,221.7,239.7,268.9,272.6,268.9,298.0,287.1,297.9,294.4,345.3,374.2,403.4,501.7,526.8,537.9,548.8,563.2,559.8,714.1,798.9,1157.0,931.5,928.8,955.0,934.4,978.5,1157.0,1044.0,1478.0,1239.0,937.2,927.5,834.0,1044.0,1222.0,1184.0,987.2,1025.0,1027.0,973.0,1161.0,1471.0,1751.0,1771.0,1974.0,1987.0,1734.0,1778.0,1806.0,1827.0,1845.0,2132.0,2376.0,2612.0,2730.0,2939.0,3330.0,3338.0,3300.0,3731.0,4257.0,4590.0,4476.0,4340.0,4291.0,4320.0,4546.0,3930.0,5527.0,5527.0
"Andrew_Cement","231016","measured","PHL","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",32.71,38.36,50.88,47.25,55.82,47.25,47.25,54.51,65.42,72.69,83.59,0.0,0.0,90.86,"","","",14.54,29.07,65.42,58.15,98.13,145.4,152.6,152.6,145.4,152.6,196.1,214.5,250.8,316.2,359.8,392.5,505.4,476.1,468.8,592.4,756.1,795.9,1043.0,1268.0,1457.0,1210.0,1541.0,1436.0,2006.0,1730.0,2108.0,2207.0,2044.0,2096.0,1893.0,2130.0,1930.0,2038.0,2036.0,1684.0,1408.0,1607.0,1495.0,1827.0,1603.0,2790.0,3021.0,2903.0,3455.0,4138.0,4547.0,5335.0,6279.0,5492.0,5331.0,5059.0,3623.0,5553.0,5359.0,5416.0,6221.0,4880.0,5155.0,5168.0,5670.0,6056.0,6114.0,7218.0,7715.0,8155.0,9206.0,8804.0,9952.0,10600.0,10600.0,8804.0,10330.0,10330.0
"Andrew_Cement","231016","measured","PLW","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Andrew_Cement","231016","measured","PNG","CO2","CO2 * kt / year","2.A.1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Andrew_Cement","231016","measured","POL","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",541.5,497.9,410.7,268.9,174.4,203.5,356.2,417.9,519.7,636.0,850.5,0.0,0.0,0.0,0.0,0.0,0.0,149.0,690.5,752.3,901.3,1159.0,1243.0,1330.0,1319.0,1628.0,1683.0,1886.0,1995.0,2221.0,2500.0,2628.0,3260.0,3638.0,3729.0,3794.0,4328.0,4732.0,4964.0,5502.0,5735.0,5847.0,6018.0,6409.0,6792.0,7486.0,7998.0,8746.0,9277.0,9888.0,9979.0,8737.0,8323.0,6360.0,7129.0,7102.0,7249.0,6447.0,6724.0,6777.0,7082.0,7267.0,5453.0,5414.0,5538.0,5147.0,6643.0,6666.0,6219.0,6739.0,6334.0,6178.0,6114.0,4957.0,4670.0,4566.0,5070.0,5057.0,5984.0,7050.0,6693.0,5757.0,6221.0,7379.0,6384.0,5874.0,6456.0,6342.0,6530.0,6996.0,7655.0,7692.0,7691.0,7366.0,7793.0
"Andrew_Cement","231016","measured","PRK","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.3,216.9,265.3,310.0,0.0,561.4,0.0,612.9,554.3,654.3,468.3,65.42,72.69,72.69,0.0,0.0,0.0,76.32,72.69,149.0,247.3,178.1,294.4,443.4,603.3,952.4,1130.0,1119.0,1174.0,1250.0,1290.0,1185.0,1236.0,1283.0,1330.0,1385.0,1981.0,2377.0,2602.0,2871.0,2958.0,3453.0,3412.0,3379.0,3338.0,3769.0,3723.0,3676.0,3623.0,3577.0,3531.0,3485.0,3438.0,3814.0,3364.0,2925.0,2498.0,2104.0,1930.0,1616.0,1756.0,1710.0,1534.0,1350.0,1272.0,1654.0,1854.0,2070.0,2125.0,2205.0,2231.0,2338.0,2403.0,2359.0,2450.0,2338.0,2397.0,2440.0,2431.0,2523.0,2547.0,2556.0,2701.0,2609.0,2226.0,2139.0,2171.0,2274.0,2274.0
"Andrew_Cement","231016","measured","PRT","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",36.34,43.61,47.29,47.25,58.15,79.95,90.94,105.4,119.9,127.1,130.8,145.4,134.5,134.5,119.9,123.4,120.1,130.8,159.9,210.8,247.1,258.0,283.5,316.4,359.8,381.6,385.2,385.0,505.2,483.4,505.2,508.8,592.4,614.2,694.1,708.7,802.9,828.6,850.4,901.3,919.5,1007.0,1152.0,1207.0,1358.0,1603.0,1636.0,1655.0,1771.0,2036.0,2411.0,2406.0,2675.0,2635.0,2740.0,2770.0,2512.0,2420.0,2437.0,2604.0,2607.0,2629.0,3176.0,3271.0,3136.0,3195.0,3292.0,3462.0,3388.0,3561.0,3537.0,3827.0,3809.0,3627.0,3910.0,3616.0,4004.0,4088.0,4000.0,4166.0,4012.0,3223.0,3376.0,2813.0,2550.0,2814.0,3096.0,2921.0,2297.0,2531.0,2251.0,2225.0,2310.0,2106.0,2106.0
"Andrew_Cement","231016","measured","PRY","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,3.634,0.0,3.634,7.269,7.269,7.269,3.634,7.269,7.269,7.269,7.269,7.269,10.9,14.54,14.54,7.269,10.9,18.17,43.61,28.91,35.92,35.71,49.7,67.05,73.66,94.14,79.71,72.33,82.16,71.45,50.72,70.56,50.08,19.91,79.12,117.9,143.2,142.3,142.4,135.9,220.3,210.1,264.2,291.5,274.6,273.4,247.3,239.3,242.6,200.1,185.9,224.6,210.4,225.8,226.4,209.0,229.2,273.9,251.3,204.7,293.0,222.1,259.0,349.8,389.5,267.4,296.0,296.0,269.1,296.0,296.0
"Andrew_Cement","231016","measured","PSE","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Andrew_Cement","231016","measured","PYF","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Andrew_Cement","231016","measured","QAT","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.44,127.2,127.2,50.88,50.88,61.78,79.95,82.75,81.85,98.62,111.5,96.5,119.3,104.4,170.0,214.1,140.0,135.2,130.4,128.9,127.3,111.4,218.3,223.7,222.0,189.9,190.9,275.2,273.9,387.2,399.4,467.7,469.9,497.5,509.1,498.5,522.6,553.4,869.0,1360.0,1472.0,1355.0,1769.0,1913.0,1858.0,2124.0,2403.0,2340.0,2096.0,1956.0,1572.0,1362.0,1537.0,1537.0
"Andrew_Cement","231016","measured","ROU","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",163.6,156.3,196.3,98.14,105.4,109.0,156.3,189.0,185.3,225.3,221.7,261.7,196.3,305.2,181.7,225.3,159.9,123.6,156.2,207.2,221.7,276.2,319.8,563.4,741.4,937.8,792.3,955.9,1036.0,1163.0,1272.0,1410.0,1508.0,1635.0,1723.0,2159.0,2348.0,2671.0,2907.0,3129.0,3474.0,3714.0,4016.0,4180.0,4485.0,4755.0,5363.0,5478.0,6174.0,6493.0,6820.0,7181.0,7129.0,6677.0,6734.0,6222.0,6190.0,5358.0,6170.0,6152.0,6164.0,5609.0,4445.0,3201.0,2906.0,2833.0,2771.0,3146.0,3200.0,3005.0,2916.0,2645.0,2656.0,2768.0,2642.0,2650.0,2992.0,3175.0,3656.0,4054.0,4143.0,3093.0,2778.0,3089.0,3150.0,2695.0,2944.0,3337.0,3181.0,3310.0,3505.0,3828.0,3905.0,3962.0,3723.0
"Andrew_Cement","231016","measured","RUS","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",586.7,727.6,951.4,1018.0,1066.0,833.1,1085.0,1376.0,1801.0,1680.0,1755.0,1755.0,1785.0,1783.0,"","","",551.7,1039.0,1468.0,2017.0,2441.0,3203.0,3776.0,4292.0,4854.0,5769.0,6824.0,7538.0,8754.0,10080.0,11730.0,13750.0,15350.0,17290.0,18380.0,19540.0,21770.0,24030.0,25440.0,26240.0,26900.0,28510.0,29730.0,30600.0,31800.0,33100.0,34730.0,35140.0,35730.0,35480.0,34180.0,34530.0,34800.0,33540.0,34440.0,34660.0,34500.0,35350.0,35640.0,35870.0,35790.0,34610.0,32840.0,26720.0,21990.0,16480.0,16650.0,12720.0,12270.0,11920.0,13170.0,15110.0,15860.0,17120.0,18670.0,20920.0,22260.0,24540.0,27640.0,23630.0,19750.0,22720.0,25130.0,26330.0,27280.0,26450.0,23170.0,20430.0,20510.0,20090.0,20310.0,20580.0,22160.0,22480.0
"Andrew_Cement","231016","measured","RWA","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,25.46,28.57,25.56,25.35,25.15,24.95,4.123,4.089,17.03,24.53,23.52,26.09,27.82,35.35,38.89,40.11,39.44,37.9,38.1,36.84,36.84,30.88,31.38,31.47,29.63,31.39,38.62,65.44,106.7,129.1,132.8,149.4,162.7,222.5,222.5
"Andrew_Cement","231016","measured","SAU","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",36.34,43.61,50.93,90.86,98.07,127.2,123.6,123.6,159.9,250.7,290.7,334.3,348.6,475.2,474.7,521.4,553.4,542.1,621.0,883.7,1077.0,1426.0,2316.0,3496.0,3966.0,3486.0,4006.0,4542.0,4180.0,5319.0,5553.0,5819.0,5509.0,7417.0,7398.0,7246.0,7612.0,7925.0,7417.0,7596.0,7842.0,8696.0,9887.0,11160.0,11550.0,11720.0,11530.0,12390.0,14180.0,18370.0,20180.0,20990.0,22330.0,25370.0,28220.0,29850.0,29670.0,28880.0,24000.0,25130.0,24600.0,25590.0,28690.0,30000.0
"Andrew_Cement","231016","measured","SDN","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,32.9,32.92,29.3,43.78,51.22,58.37,40.29,51.26,58.57,44.0,40.36,51.28,66.01,73.33,84.36,77.06,95.37,80.73,102.7,150.3,106.3,65.29,71.7,92.06,87.5,86.48,68.38,84.41,90.03,79.04,84.56,64.26,53.91,59.49,61.76,70.09,69.98,103.2,102.9,66.61,159.8,156.6,114.5,81.24,93.12,60.04,77.73,83.4,109.7,124.1,132.4,78.75,126.5,97.16,242.9,746.6,1149.0,1341.0,1377.0,1348.0,1436.0,1556.0,1556.0,1556.0,1556.0,1556.0,1556.0,1556.0
"Andrew_Cement","231016","measured","SEN","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",72.69,83.59,83.59,90.86,90.86,94.49,101.8,90.86,94.49,83.59,98.13,101.8,119.9,119.9,167.2,145.4,163.5,178.1,186.8,159.8,172.0,180.4,181.7,172.8,164.0,178.5,169.8,177.3,156.2,160.2,164.3,159.1,192.9,206.2,246.0,241.1,279.5,282.7,329.9,346.9,405.5,404.9,542.2,619.7,663.0,676.7,951.3,1040.0,1132.0,1221.0,1186.0,1279.0,1568.0,1789.0,1793.0,2021.0,1898.0,1788.0,1995.0,2014.0,2097.0,2625.0,2727.0,2896.0,2896.0
"Andrew_Cement","231016","measured","SGP","CO2","CO2 * kt / year","2.A.1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Andrew_Cement","231016","measured","SHN","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Andrew_Cement","231016","measured","SLB","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
